Food_ID,Food name and Description,Alternate/Common name(s),Water (g),"Energy, calculated (kcal)",Protein (g),Total Fat (g),"Carbohydrate, total (g)","Ash, total (g)",Image Link,Category
F179,Pork picnic,Baboy kasim,49.4,387.0,13.4,37.0,0.0,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F179.jpg,MEATS
F180,"Pork picnic, boiled","Baboy kasim, nilaga",50.3,368.0,14.8,34.3,0.0,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F180.jpg,MEATS
F181,Pork skin,Baboy balat,53.1,319.0,19.8,26.6,0.0,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F181.jpg,MEATS
F182,Pork spare rib,Baboy tadyang,58.4,293.0,14.6,26.1,0.0,0.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1821.png,MEATS
F183,Pork spleen,Baboy lapay,80.1,87.0,16.1,2.5,0.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1831.png,MEATS
F184,"Pork spleen, boiled","Baboy lapay, nilaga",80.1,94.0,15.2,3.7,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1841.png,MEATS
F185,Pork stomach,Baboy sikmura,77.2,121.0,13.1,6.5,2.6,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1851.png,MEATS
F186,Pork tail,Baboy buntot,37.9,477.0,15.4,46.1,0.0,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1861.png,MEATS
F187,Pork tenderloin,Baboy lomo,63.4,237.0,16.7,18.9,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1871.png,MEATS
F188,Pork tongue,Baboy dila,64.1,241.0,14.8,20.2,0.1,0.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1881.png,MEATS
F189,Pork uterus,Baboy bahay-guya,82.8,77.0,15.4,1.7,0.0,0.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1891.png,MEATS
F190,"Pork, suckling, belly","Baboy litsunin, liempo",69.2,174.0,18.3,11.2,0.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1901.png,MEATS
F191,"Pork, suckling, blood","Baboy litsunin, dugo",85.3,56.0,11.5,0.0,2.6,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1911.png,MEATS
F192,"Pork, suckling, brain","Baboy litsunin, utak",78.5,129.0,10.2,9.7,0.2,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1921.png,MEATS
F193,"Pork, suckling, heart","Baboy litsunin, puso",76.2,125.0,16.3,6.6,0.0,0.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1931.png,MEATS
F194,"Pork, suckling, intestine, large","Baboy litsunin, bitukang malaki",80.5,87.0,9.1,2.5,6.9,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1941.png,MEATS
F195,"Pork, suckling, intestine, small","Baboy litsunin, bitukang maliit",85.1,61.0,12.5,0.9,0.6,0.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1951.png,MEATS
F196,"Pork, suckling, kidney","Baboy litsunin, bato",79.3,95.0,15.9,3.4,0.3,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1961.png,MEATS
F197,"Pork, suckling, leg","Baboy litsunin, pata",73.7,128.0,19.9,5.4,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1971.png,MEATS
F198,"Pork, suckling, liver","Baboy litsunin, atay",73.3,116.0,16.0,2.8,6.6,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1981.png,MEATS
F199,"Pork, suckling, lung","Baboy litsunin, baga",80.2,87.0,15.8,2.4,0.6,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F1991.png,MEATS
F200,"Pork, suckling, spare rib","Baboy litsunin, tadyang",70.9,168.0,17.0,11.1,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2001.png,MEATS
F201,"Pork, suckling, spleen","Baboy litsunin, lapay",77.6,105.0,15.6,4.2,1.3,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2011.png,MEATS
F202,"Pork, suckling, stomach","Baboy litsunin, sikmura",80.8,95.0,14.3,4.2,0.0,0.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2021.png,MEATS
F203,Quail meat,Pugo laman,70.2,154.0,21.1,7.7,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F203.jpg,MEATS
F204,Rabbit liver,Kuneho atay,74.5,111.0,15.4,2.5,6.6,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F204.png,MEATS
F205,Rabbit thigh,Kuneho hita,78.2,94.0,18.6,2.2,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F205.png,MEATS
F206,Rabbit white meat,Kuneho laman,78.4,94.0,18.2,2.4,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F206.png,MEATS
F207,Snipe lean meat,Agatsona laman,74.6,113.0,21.0,3.2,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa50.jpg,MEATS
F208,Turkey breast,Pabo pitso,74.5,100.0,24.1,0.4,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2081.png,MEATS
F209,Turkey liver,Pabo atay,72.6,124.0,19.2,3.9,2.9,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F209.jpg,MEATS
F210,Turkey thigh,Pabo hita,76.6,100.0,20.3,2.1,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa52.jpg,MEATS
F211,Venison rib,Usa tadyang,76.8,89.0,21.9,0.1,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa52.jpg,MEATS
F212,Venison thigh,Usa hita,76.7,89.0,21.9,0.2,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa52.jpg,MEATS
F213,Bacon,,18.4,603.0,11.1,58.3,8.4,3.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa52.jpg,MEATS
F214,"Beef chunk, cnd",,57.4,252.0,14.7,18.3,7.0,2.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa54.jpg,MEATS
F215,Beef jerky,"Tapa, baka",76.6,102.0,13.8,3.6,3.7,2.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F215_beefJerky.jpg,MEATS
F217,Beef spread,,59.4,227.0,14.6,14.5,9.6,1.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa54.jpg,MEATS
F218,"Beef, sweet cured","Tocino, baka",75.9,80.0,18.1,0.8,0.0,5.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa58.jpg,MEATS
F219,Carabeef jerky,"Tapa, kalabaw",36.1,220.0,51.7,1.5,0.0,10.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa58.jpg,MEATS
F220,Chicken liver spread,,63.8,211.0,8.4,15.4,9.8,2.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa58.jpg,MEATS
F221,Chicken meat ball,,66.8,147.0,9.8,4.8,16.1,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa58.jpg,MEATS
F222,Chicken nugget,,56.5,220.0,15.5,11.2,14.3,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F222.jpg,MEATS
F223,"Sausage, chicken","Longanisa, manok",64.7,185.0,10.7,10.8,11.3,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F223_ChickenSausage.jpg,MEATS
F224,Chicken spread,,63.2,211.0,10.4,14.5,9.6,2.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F224.jpg,MEATS
F225,Corned beef loaf,,62.8,227.0,13.3,17.9,3.1,2.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2251.png,MEATS
F226,"Corned beef, cnd",Karne norte,69.4,168.0,17.9,10.7,0.0,2.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2261.png,MEATS
F227,Embotido,,66.5,164.0,10.1,8.5,11.7,3.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F227.jpg,MEATS
F228,Ham,Hamon,42.4,421.0,16.4,39.5,0.0,1.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa59.jpg,MEATS
F229,"Ham, chopped, cnd",,61.7,220.0,14.1,16.1,4.6,3.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2291.png,MEATS
F230,"Ham, deviled spread",,58.2,254.0,13.8,18.9,7.2,1.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa59.jpg,MEATS
F231,"Ham, pork, sweet, chopped",,72.4,117.0,10.7,4.4,8.7,3.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F231_HamPorkSweet.jpg,MEATS
F232,Hamburger patty,,43.3,319.0,10.8,20.1,23.8,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F232.png,MEATS
F233,"Liver pate, cnd",,60.3,232.0,14.5,17.5,4.0,3.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa60.jpg,MEATS
F234,Liver spread,,63.6,185.0,9.3,9.8,14.9,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2341.png,MEATS
F235,"Luncheon meat, cnd",,52.4,307.0,13.7,26.4,3.7,3.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2351.png,MEATS
F236,"Luncheon meat, deviled spread",,54.7,308.0,12.1,28.4,1.0,3.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F236.png,MEATS
F237,"Luncheon meat, pork & ham",,51.6,321.0,13.6,28.6,2.3,3.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F237.jpg,MEATS
F238,"Luncheon meat, pork, Chinese style",,55.1,296.0,10.7,25.0,7.1,2.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F238_LuncheonMeatChinese.jpg,MEATS
F240,Meat loaf,,66.5,161.0,9.7,7.7,13.1,3.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F240_MeatLoaf.jpg,MEATS
F241,"Pork crackling, internal organ","Chicharon/Sitsaron baboy, lamang loob",32.6,373.0,37.8,24.6,0.0,5.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa61.jpg,MEATS
F242,"Pork crackling, skin","Chicharon/Sitsaron baboy, balat",1.8,591.0,65.6,36.5,0.0,2.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F242.png,MEATS
F243,Pork jerky,"Tapa, baboy",51.4,277.0,15.8,19.2,10.2,3.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F243.jpg,MEATS
F245,"Pork, sweet cured","Tocino, baboy",53.6,206.0,11.2,6.4,25.9,2.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F245_PorkSweetCured.jpg,MEATS
F246,"Pork, sweet cured, Pampanga","Tocino, baboy, Pampanga",59.0,223.0,10.1,13.8,14.7,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa63.jpg,MEATS
F247,"Potted meat spread, w/ cereal, cnd",,63.4,186.0,7.7,9.9,16.6,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa63.jpg,MEATS
F248,"Sausage, bologna",,70.0,165.0,10.1,11.7,4.9,3.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2481.png,MEATS
F249,"Sausage, chorizo","Longanisa, chorizo",25.8,440.0,29.6,33.2,5.8,5.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F249.png,MEATS
F250,"Sausage, chorizo, Bilbao style","Longanisa, chorizo de Bilbao",37.2,436.0,18.0,40.3,0.2,4.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F250.jpg,MEATS
F251,"Sausage, frankfurter",,63.8,208.0,13.3,15.1,4.8,3.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F251.jpg,MEATS
F252,"Sausage, ham",,69.6,160.0,14.1,10.3,2.8,3.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2521.png,MEATS
F253,"Sausage, hotdog",,62.1,226.0,13.4,17.0,4.8,2.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F253.jpg,MEATS
F254,"Sausage, hotdog, smoked",,71.1,160.0,12.9,10.8,2.7,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F254.png,MEATS
F255,"Sausage, hotdog, w/ cheese",Cheese dog,57.6,245.0,11.7,18.1,8.8,3.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2551.jpg,MEATS
F256,"Sausage, mortadella",,60.3,260.0,8.6,22.1,6.7,2.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F258.png,MEATS
F257,"Sausage, pork","Longanisa, baboy",47.3,316.0,11.8,22.7,15.8,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F250.jpg,MEATS
F258,"Sausage, pork & beef","Longanisa, baboy at baka",37.0,432.0,13.5,38.5,7.8,3.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F238_LuncheonMeatChinese.jpg,MEATS
F259,"Sausage, pork, Chinese","Longanisa, baboy, Chinese/Chorizo de Macau",25.3,498.0,15.6,42.6,13.0,3.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F238_LuncheonMeatChinese.jpg,MEATS
F260,"Sausage, salami",,59.6,244.0,16.2,18.7,2.7,2.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F260.jpg,MEATS
F261,"Sausage, Vienna",,69.8,163.0,8.8,10.5,8.4,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F261_SausageVienna.jpg,MEATS
F262,"Sausage, Vienna, tidbits",,74.6,127.0,8.3,6.6,8.5,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F261_SausageVienna.jpg,MEATS
F263,Venison jerky,"Tapa, usa",17.7,323.0,62.8,8.0,0.0,11.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F262.png,MEATS
F264,"Chicken blood, bbq",Betamax,77.9,91.0,16.0,1.7,2.8,1.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa65.jpg,MEATS
F265,"Chicken, whole, seasoned, roasted",Lechon manok,56.0,226.0,24.8,12.0,4.7,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa65.jpg,MEATS
F266,"Chicken, whole, seasoned, roasted, skin and visible fat removed","Lechon manok, walang balat",63.7,162.0,26.2,5.4,2.2,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F2652.png,MEATS
F267,"Pork, bbq",Barbekyung baboy,33.1,408.0,21.5,29.8,13.5,2.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F266_copy1.png,MEATS
F268,"Pork back, seasoned, roasted, skin and visible fat removed","Baboy likod, laman, litson",60.6,177.0,31.2,4.9,2.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F268_copy1.png,MEATS
F269,"Pork belly, seasoned, roasted","Baboy liempo, litson",41.8,385.0,21.0,31.6,4.1,1.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F269_copy1.png,MEATS
F270,"Pork belly, seasoned, roasted, skin and visible fat removed","Baboy liempo, litson, walang balat at taba",52.8,299.0,24.0,22.6,0.0,1.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F270_copy1.png,MEATS
F271,"Pork skin, seasoned, roasted","Baboy balat, litson",13.8,559.0,33.0,47.4,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F271_copy1.png,MEATS
F272,"Beef franks, raw",,66.1,205.0,13.9,16.1,1.0,2.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F272_copy1.png,MEATS
F273,"Sausage, pepperoni, raw",,59.9,237.0,12.8,18.6,4.6,4.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/F273_copy1.png,MEATS
G001,Abalone,Lapas/Kapinan,68.6,120.0,20.5,0.9,7.4,2.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G001.png,SEAFOODS
G002,Abalone juice,Lapas/Kapinan katas,79.6,74.0,10.6,0.4,7.1,2.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa66.jpg,SEAFOODS
G003,Amber fish,Tonto,80.0,81.0,18.1,0.9,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa67.jpg,SEAFOODS
G004,Sinarapan,Tabios,83.1,64.0,13.3,1.2,0.0,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa66.jpg,SEAFOODS
G005,"Anchovy, Indian (adult)",Tuakang,77.0,85.0,20.9,0.1,0.1,1.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa68.jpg,SEAFOODS
G006,"Anchovy, long-jawed, w/o head","Dilis, walang ulo",71.7,129.0,19.9,5.5,0.0,2.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G006.png,SEAFOODS
G007,"Anchovy, long-jawed, whole","Dilis, buo",79.8,69.0,14.1,1.4,0.0,2.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G008,"Barracuda, striped",Turcillo,77.9,90.0,19.7,1.2,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G009,"Butterfly fish, threadfin",Paru-paro,78.5,85.0,19.8,0.6,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G009.jpg,SEAFOODS
G009,"Butterfly fish, threadfin",Paru-paro,78.5,85.0,19.8,0.6,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G010,"Fusilier, goldband",Dalagang bukid,73.4,128.0,21.5,4.7,0.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G010.jpg,SEAFOODS
G011,Cardinal fish,Dangat,81.0,73.0,17.4,0.4,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa69.jpg,SEAFOODS
G012,Carp,Karpa,68.7,185.0,17.8,12.6,0.0,0.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G013,"Catfish, freshwater",Hito,79.6,80.0,18.7,0.6,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G013.jpg,SEAFOODS
G014,"Catfish, saltwater",Kanduli,79.0,86.0,18.2,1.5,0.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa70.jpg,SEAFOODS
G015,"Cavalla, banded",Talakitok/Maliputo,75.7,108.0,20.1,3.1,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G015.jpg,SEAFOODS
G016,"Cavalla, banded, fried","Talakitok, prito",69.9,160.0,20.2,8.8,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G016.jpg,SEAFOODS
G017,"Cavalla, banded, steamed","Talakitok, pinasingawan",85.4,67.0,11.2,2.5,0.0,0.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G017.jpg,SEAFOODS
G019,"Clam, freshwater, tulya",Tulya,78.0,95.0,7.6,1.9,11.8,0.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G019.jpg,SEAFOODS
G020,"Clam, freshwater, tulya, boiled","Tulya, nilaga",75.5,105.0,8.9,1.9,13.0,0.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G020.jpg,SEAFOODS
G021,"Clam, halaan",Halaan,87.2,47.0,6.7,0.7,3.5,1.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G022,"Clam, halaan, boiled","Halaan, nilaga",81.0,74.0,10.5,1.1,5.4,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G023,"Clam, imbao",Imbao,82.3,64.0,6.8,0.8,7.3,2.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G024,"Clam, imbao, boiled","Imbao, nilaga",86.5,47.0,6.4,0.6,4.1,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G025,"Clam, kabibi",Kabibi,84.8,62.0,9.0,1.6,3.0,1.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G026,"Clam, kanturi",Kanturi,84.0,59.0,12.2,1.0,0.3,2.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G027,"Clam, lukan",Lukan,89.7,43.0,5.1,0.7,4.0,0.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G028,"Clam, rayed shell",Paros,87.5,48.0,8.7,0.8,1.4,1.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G029,"Clam, razor shell",Tikhan,88.5,41.0,8.0,0.4,1.4,1.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G030,"Clam, tongue",Balay,78.6,98.0,12.4,3.4,4.4,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G031,"Clam, tongue, head, blanched","Balay, ulo, binanlian",81.3,79.0,5.9,2.0,9.4,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G032,"Clam, tongue, tail","Balay, buntot",87.1,51.0,9.4,0.4,2.5,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G033,"Clam, venus",Bigatan,66.4,138.0,12.8,2.0,17.3,1.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G034,"Clam, wedge shell/bean",Alamis,82.2,71.0,8.8,1.7,5.1,2.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa82.jpg,SEAFOODS
G035,"Climbing perch, common",Martiniko,81.2,71.0,17.4,0.2,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G036,"Crab, blue swimming, fat",Alimasag alige,76.8,86.0,11.5,4.4,0.0,2.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G036.png,SEAFOODS
G037,"Crab, blue swimming, w/o fat",Alimasag laman,75.7,93.0,19.9,0.5,2.2,1.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G0371.png,SEAFOODS
G038,"Crab, blue swimming, w/o fat, boiled","Alimasag laman, nilaga",74.6,98.0,19.4,0.9,3.1,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G0381.png,SEAFOODS
G039,"Crab, mud/mangrove, fat",Alimango alige,58.1,188.0,26.0,5.6,8.5,1.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G039.jpg,SEAFOODS
G040,"Crab, mud/mangrove, w/o fat",Alimango laman,76.5,103.0,18.5,3.2,0.0,1.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G040.png,SEAFOODS
G041,"Crab, mud/mangrove, w/o fat, boiled","Alimango laman, nilaga",78.2,88.0,17.6,1.9,0.0,2.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G0411.png,SEAFOODS
G042,"Crab, shore",Talangka,68.1,122.0,13.8,3.8,8.1,6.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G043,"Crevalle, deep-bellied",Salay-salay aso,78.1,87.0,19.4,1.0,0.0,1.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G044,"Crevalle, even-bellied",Salay-salay,79.3,85.0,17.7,1.6,0.0,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G045,"Croaker, tigertooth",Abo,75.6,89.0,19.1,1.4,0.0,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G046,"Croaker, plain","Alakaak/Croaker, truncate-tail",79.5,80.0,19.1,0.4,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G047,"Croaker, smooth-scaled whiskered",,79.1,84.0,18.6,1.1,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G048,"Drepane, speckled",Mayang,80.8,80.0,16.8,1.4,0.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G049,"Eel, silver pike",Pindanga,80.9,72.0,17.5,0.2,0.0,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G050,"Eel, swamp",Palos,72.7,139.0,19.2,6.9,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G051,Fish roe,"Isda, itlog",75.2,123.0,17.3,5.6,0.9,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G051.jpg,SEAFOODS
G052,"Flatfish/Brill, rough-scaled",Dapa,78.0,84.0,20.5,0.2,0.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa88.jpg,SEAFOODS
G053,"Flatfish/Brill, smooth-scaled",Dapang bilog,78.9,81.0,19.7,0.2,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G053.jpg,SEAFOODS
G054,"Flatfish/Turbot, Indian",Kalangkaw,75.5,94.0,23.0,0.2,0.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G054.jpg,SEAFOODS
G055,"Flathead, Indian",Sunog,76.5,90.0,22.1,0.2,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa91.jpg,SEAFOODS
G056,Flying fish,Bulador/Borador,77.5,86.0,21.0,0.2,0.0,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G056.jpg,SEAFOODS
G057,"Garfish, common",Kambabalo/Hound needlefish,70.8,115.0,26.6,0.9,0.0,1.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaa92.jpg,SEAFOODS
G058,"Gizzard shad, short-finned",Kabasi/Chacunda gizzard shad,79.5,78.0,18.6,0.4,0.0,1.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G058.jpg,SEAFOODS
G059,"Goatfish, ochrebanded",Saramulyete,78.8,87.0,18.7,1.3,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G059.jpg,SEAFOODS
G060,"Goby, flat-headed",Biyang puti/Tank goby,78.9,81.0,19.7,0.2,0.0,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G060.jpg,SEAFOODS
G061,"Goby, long-tailed",Talimusak,78.0,89.0,16.8,2.4,0.0,2.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G062,Gouramy,Gurami/Goramy,79.6,91.0,16.9,2.6,0.0,0.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G063,"Grouper, whitespotted",Lapu-lapu,83.6,63.0,14.9,0.4,0.0,1.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G064,"Hair tail, largehead",Balila,79.6,80.0,19.1,0.4,0.0,0.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
G065,"Halfbeak, long billed",Buguing,78.2,88.0,19.2,1.2,0.0,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G065.jpg,SEAFOODS
G066,Hard-tail,Oriles,76.0,96.0,21.4,1.2,0.0,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/G007.png,SEAFOODS
